Id,SalePrice
1605,242897.8488655066
1606,168367.3292720197
1607,170296.84014951563
1608,216289.7097031703
1609,184311.51310311735
1610,150596.7730829791
1611,140411.21384971144
1612,173095.9400905385
1613,168320.4821674882
1614,127736.9367796492
1615,89509.7704533618
1616,76787.28733155789
1617,91447.86724675499
1618,127523.54255075644
1619,137297.55582833313
1620,182081.86527190983
1621,138738.6950368418
1622,139091.86463079002
1623,270646.0137609648
1624,214711.838519139
1625,118354.25399193636
1626,162927.94947876746
1627,192290.10800103378
1628,277196.7277323969
1629,177748.30318567267
1630,360966.01022494066
1631,218570.78493393058
1632,236680.84435199283
1633,169509.28721005248
1634,186917.65385983305
1635,174053.7991621843
1636,151842.85487931274
1637,200553.46706767692
1638,181796.4235870281
1639,184396.4885262584
1640,254298.72277798195
1641,180720.1622039581
1642,240462.4432638386
1643,215054.17985953315
1644,232086.96219422767
1645,198034.01648335534
1646,155916.44658891237
1647,157292.92009095263
1648,131655.4789122722
1649,137899.8852266505
1650,111730.56702082763
1651,121421.40330487331
1652,95575.45984369004
1653,97218.1665294043
1654,143684.99544258695
1655,137672.0331645364
1656,141961.14244139765
1657,146624.41061514153
1658,143128.275488128
1659,117678.169970711
1660,154963.81997171632
1661,453844.0134272711
1662,396566.5474047419
1663,386991.23553282855
1664,490745.90045301185
1665,309982.4852356824
1666,331620.33834325743
1667,380870.69406232296
1668,343277.9505751433
1669,296759.35619129
1670,348226.02479418466
1671,257155.26587531663
1672,431681.6209193046
1673,284209.48437036027
1674,237085.9683683773
1675,194301.66357658335
1676,193402.22602382782
1677,220313.32195117063
1678,469254.04108935496
1679,403112.84506593697
1680,346143.2487622106
1681,248382.8332217794
1682,310683.1871461821
1683,179880.91058408716
1684,173391.60010732635
1685,171677.69161067286
1686,165948.29892018723
1687,167406.65410896513
1688,189974.85498258367
1689,193123.28981921898
1690,192431.23560272573
1691,182423.0254385246
1692,258159.1581467821
1693,167205.90747852233
1694,181037.3644003174
1695,161550.69892599186
1696,268486.54411514767
1697,167450.10193219307
1698,349240.9929444416
1699,306805.0894934605
1700,255134.94562069597
1701,268426.6928900108
1702,242120.6294501871
1703,240538.3049187086
1704,272779.4544275306
1705,231338.7187926544
1706,440687.6517134524
1707,215635.5851730183
1708,206899.82808202668
1709,263367.3206510358
1710,218764.61416735587
1711,268621.5838211975
1712,257013.04756778842
1713,278438.3617192131
1714,222827.33214689896
1715,203256.01491561986
1716,181862.03873031045
1717,172582.37270748048
1718,136236.36861324366
1719,207918.37252763726
1720,242166.93030324363
1721,165692.3222274619
1722,126098.39142542814
1723,155564.1099226558
1724,208509.6869283195
1725,237648.33544905786
1726,188089.851483511
1727,159559.27803982946
1728,174368.58695975557
1729,166805.32040611553
1730,156818.94452416754
1731,119829.77979196464
1732,126427.5928517978
1733,116906.17910963212
1734,122705.5315962586
1735,123066.00904939005
1736,109276.08865706695
1737,288741.1402090951
1738,238174.77584882232
1739,248806.0623558942
1740,222212.01063352986
1741,190039.2249479057
1742,171741.6147678597
1743,175061.82446755812
1744,315908.6915871003
1745,218157.03034168537
1746,178451.92498647788
1747,214192.05864178206
1748,226505.3958494498
1749,147602.3353355378
1750,125167.01775997283
1751,243976.95375325845
1752,116493.68727424773
1753,151583.3061329081
1754,190649.75175046606
1755,168246.92303975899
1756,123879.6490930898
1757,120247.47776595376
1758,141326.16999937774
1759,156767.68868249038
1760,165047.28035604174
1761,144377.73450855858
1762,177142.75980478167
1763,179649.47214644638
1764,113559.02712972042
1765,168360.4051190174
1766,182815.25874120247
1767,217435.54218924989
1768,142798.3571444212
1769,169972.31023045466
1770,146713.7490855657
1771,121464.48931370559
1772,133865.29432339003
1773,124000.00019981764
1774,141953.20156148012
1775,138236.9314788023
1776,126787.69683148287
1777,106781.56490169239
1778,135639.59646406196
1779,117736.49321086315
1780,176643.52550626046
1781,126034.86830779309
1782,86924.2221013036
1783,145373.28315680378
1784,103642.70684407897
1785,121782.93902520702
1786,129256.24812950424
1787,162473.7469289374
1788,55592.88030598684
1789,94922.98270477142
1790,78386.86172673789
1791,178048.69535110117
1792,159460.8181025733
1793,127208.86896428936
1794,148870.73491424488
1795,134725.8378694465
1796,123247.24164743758
1797,113849.16593559261
1798,120620.89168348165
1799,108957.30148250452
1800,128011.9779319526
1801,130393.67319621652
1802,127773.40222917584
1803,147220.61778545065
1804,137639.043383918
1805,133868.0611931142
1806,119564.10982671811
1807,129303.13885359687
1808,119118.66291020878
1809,119195.34566425682
1810,142319.08639865802
1811,95205.75836531393
1812,99419.94456103264
1813,122962.27225130556
1814,92787.77281212664
1815,53530.82563060485
1816,93489.74787073742
1817,111079.40563456535
1818,151191.04991518738
1819,128919.06875602051
1820,57037.59648121902
1821,107850.54995503917
1822,148810.41636190703
1823,43974.45549480207
1824,129158.62721757303
1825,139097.39938426318
1826,104720.1111720727
1827,99877.31957152416
1828,132706.7950996246
1829,111482.63839350564
1830,142655.55194519187
1831,138912.33528921843
1832,90296.62307599251
1833,137465.86488403432
1834,120088.17508254224
1835,121750.27599241698
1836,123987.41280857472
1837,83854.00178831888
1838,127303.58784597318
1839,94181.66696255133
1840,147644.9131488936
1841,137793.92863580232
1842,87626.74959635775
1843,127677.14412286248
1844,139099.56711670873
1845,141295.31667689572
1846,153981.73646243627
1847,164920.01498434565
1848,58982.269873282785
1849,108456.69880085238
1850,116874.5679447817
1851,155379.1430217607
1852,121833.36201876846
1853,128889.4229593359
1854,167067.37821974943
1855,144142.0930972982
1856,223162.42135892052
1857,148308.8879949458
1858,139995.42899817426
1859,118283.51514066965
1860,146182.3075284746
1861,117433.89551549399
1862,301572.4661625146
1863,287567.6067109442
1864,287656.89302924526
1865,348794.82927458105
1866,343452.0754927297
1867,227430.01602413866
1868,293507.85876117507
1869,203506.1196678364
1870,224421.0497364156
1871,252722.12672267912
1872,171028.70668143756
1873,241438.1984989716
1874,148388.1673748934
1875,198913.72485071103
1876,197362.6814504723
1877,209385.94808048377
1878,204555.2240634322
1879,128473.49386321599
1880,131466.64817917623
1881,242546.64480735373
1882,244866.8618965508
1883,187965.8423147514
1884,206713.60335824912
1885,244902.23893550603
1886,297579.47691312066
1887,207497.16997071716
1888,264296.33808158035
1889,167255.89200092887
1890,117350.88876679321
1891,134097.0901233866
1892,99679.6492805492
1893,129084.5832148597
1894,124286.1674085638
1895,133471.51326794838
1896,125752.63531819698
1897,115191.99204871537
1898,113188.08454942096
1899,152453.93783888977
1900,144864.24258552672
1901,168940.32089259545
1902,156428.17642776552
1903,210443.06219674254
1904,142146.82205907904
1905,196992.72426715525
1906,164417.1160604222
1907,207668.71546201222
1908,109325.32063904507
1909,129204.83704798568
1910,117217.38827535679
1911,221375.45689421936
1912,327061.9090306815
1913,147797.6446914263
1914,58274.9004181658
1915,327019.40168502706
1916,63515.53729223772
1917,245387.36432089438
1918,139081.53718730022
1919,173913.01376898168
1920,155468.52063235713
1921,416603.27760709106
1922,324451.626703102
1923,223560.5737435138
1924,226946.2527039919
1925,195417.68799719965
1926,398862.79028812697
1927,131857.95308706802
1928,156273.31601532933
1929,120447.15110106206
1930,130570.10607024323
1931,144026.11521535073
1932,141570.95983748627
1933,183861.7292604121
1934,181764.9349401192
1935,172477.61597873928
1936,196681.63796344385
1937,184017.57658660656
1938,174372.68828879527
1939,241976.0762525864
1940,189064.05791543212
1941,169390.42651143068
1942,183167.62442820735
1943,213573.33128988396
1944,375141.78213256516
1945,408413.3058450355
1946,164633.06717890323
1947,322491.8769852328
1948,172910.81159097917
1949,254398.7993961624
1950,186913.4122795215
1951,244832.11964668328
1952,206280.0675903489
1953,165870.49894411478
1954,179114.68439408945
1955,134592.51782036485
1956,296209.17452060914
1957,155510.27561093165
1958,300610.2900531421
1959,143081.24650425368
1960,113599.9284664005
1961,119531.0329101688
1962,96700.13095855678
1963,103975.75604396997
1964,108592.43890471169
1965,142672.16514197673
1966,136688.57608239062
1967,288039.38671621995
1968,439766.4859665272
1969,399032.1944704603
1970,440801.1281045625
1971,460108.4492776371
1972,381560.5085436621
1973,265870.7153791302
1974,331435.3805866685
1975,523263.00816580874
1976,265712.001869752
1977,355651.65623337566
1978,365407.19879415573
1979,324805.7971529915
1980,204617.02865910492
1981,348735.3666477689
1982,216035.4594402927
1983,201838.3062598282
1984,169484.36156480268
1985,222976.13481050573
1986,209257.7393351982
1987,183637.94322806792
1988,175914.13597305559
1989,194897.48651438628
1990,213095.12173369384
1991,230387.98751982983
1992,217320.9929857688
1993,167738.1737954824
1994,233400.03436049787
1995,184995.23122956866
1996,247574.57676842433
1997,318143.26235226745
1998,325404.4856270624
1999,276786.97482618113
2000,319777.72999963333
2001,276632.11730668036
2002,241750.92991869885
2003,254171.20396570046
2004,276020.91930363036
2005,221098.624446394
2006,225943.34162051993
2007,247676.06591497597
2008,215856.81770001655
2009,197689.02717307475
2010,196979.78817823788
2011,141839.26094582252
2012,172746.0411891077
2013,179880.65432856703
2014,188133.06122301499
2015,208417.09764480116
2016,193367.3765925267
2017,198177.64892054567
2018,118400.4902077997
2019,132845.92941751317
2020,105827.66198681238
2021,102927.93248377412
2022,181191.53711284636
2023,147810.15726412082
2024,269896.4912393325
2025,351469.4886369811
2026,174683.27277118573
2027,159670.0802638406
2028,150135.0955785548
2029,166456.8035202371
2030,268669.92422060005
2031,233400.8029345135
2032,252423.77682071045
2033,258120.50999782662
2034,171359.99960687183
2035,219085.16592210447
2036,197441.81303682923
2037,204599.1162811559
2038,312769.72063061286
2039,222538.114932996
2040,278416.8084728577
2041,292562.69948826043
2042,207851.37385176076
2043,176012.26407853368
2044,171560.37403634156
2045,210654.50898609805
2046,146024.11048823295
2047,146756.9090431838
2048,142275.90329884636
2049,141750.18395779087
2050,177105.63689089654
2051,102857.45558492554
2052,124143.09218294422
2053,146792.35422978248
2054,87030.54737287875
2055,154956.12120808093
2056,138805.03308674076
2057,114810.69582459595
2058,222693.99871846405
2059,134592.57872330592
2060,177221.08133050305
2061,173998.33810521892
2062,130186.48416345133
2063,113879.11196370663
2064,141428.21693312618
2065,118451.04502140575
2066,162403.32266638556
2067,114991.62746018416
2068,145590.14165364736
2069,85995.15718461946
2070,112789.63634010193
2071,94221.12990697997
2072,134665.22169196585
2073,133063.4297311776
2074,186837.06725791295
2075,151735.04134437305
2076,116960.48026187372
2077,155109.11205351818
2078,126714.17473844187
2079,133936.91936543767
2080,117235.66229882171
2081,126659.88540880894
2082,121528.0647353858
2083,146510.29418845585
2084,108273.5645795489
2085,118821.04608134655
2086,111825.9380091436
2087,124805.24935072065
2088,97963.67700532415
2089,77353.28994057994
2090,125870.51050721592
2091,113492.03281869719
2092,121732.32297491713
2093,120545.78012164126
2094,108127.80467835067
2095,149130.24605379347
2096,77985.64968619694
2097,95642.5402593197
2098,147234.17774516103
2099,52718.05255113914
2100,89200.05178434301
2101,115907.00951547173
2102,122592.93270646794
2103,106809.6271665283
2104,138810.75789126346
2105,125574.30494825414
2106,75097.94842115646
2107,203712.20380429912
2108,114804.2179923632
2109,111990.05856277877
2110,132714.052347909
2111,134784.90837820683
2112,140571.68504615698
2113,124171.93869912725
2114,118537.5095973381
2115,167999.63350139253
2116,115078.16767290521
2117,154647.45055647774
2118,126674.2832910929
2119,113096.35769029643
2120,114307.0874382153
2121,88562.05082039436
2122,115756.61545797711
2123,79503.34739058126
2124,156911.0017172747
2125,127137.11925677999
2126,155835.7143053791
2127,160959.03694309446
2128,120399.2215291266
2129,92129.45324693467
2130,138172.57372600015
2131,133986.51290014925
2132,113322.38126337634
2133,123478.81540617858
2134,118732.15732797599
2135,89993.52622522977
2136,75541.04406195668
2137,110319.23105539533
2138,131893.06782115137
2139,152258.6250137257
2140,139247.52307692447
2141,150720.29397801767
2142,126308.59201852765
2143,147590.20536428614
2144,125506.34130506552
2145,136402.8281642167
2146,167154.45548726225
2147,139338.84698444427
2148,131090.88515429487
2149,143556.95306149972
2150,230662.29960511797
2151,112927.59921377368
2152,180654.38831723068
2153,160940.58427702583
2154,105032.71527776973
2155,138170.53846480016
2156,270281.7876185532
2157,231797.08687200825
2158,243209.43458618724
2159,209380.60194174031
2160,176189.90563586898
2161,236426.29700775474
2162,398182.87114953075
2163,358111.31378345256
2164,244951.76451674048
2165,202606.34273867623
2166,155057.76865587875
2167,222566.32513381098
2168,197625.9779635078
2169,197337.9172553942
2170,221176.541781589
2171,153817.87631959957
2172,130556.1484742051
2173,162063.2794934951
2174,228314.53188228043
2175,287321.2017960974
2176,322594.990630534
2177,239643.0970039545
2178,212031.8616759514
2179,138155.96619839204
2180,220573.19498752852
2181,194467.94419737867
2182,223708.86277986833
2183,192178.2111643163
2184,121882.28623660293
2185,127380.98783877798
2186,148208.78553466307
2187,151876.853117352
2188,156265.39986870502
2189,302228.6685882977
2190,79191.14187573778
2191,81193.01591920262
2192,89390.41459872082
2193,110127.40809436401
2194,99194.31692467164
2195,109076.93301660451
2196,97887.68878223097
2197,116536.39944172771
2198,153282.67035315343
2199,177047.49428728982
2200,150922.90232045288
2201,147650.18874306115
2202,213175.12838578373
2203,140709.12369383516
2204,184546.47862960293
2205,123882.58036979876
2206,143382.377816547
2207,213968.18766566645
2208,260737.8711945543
2209,252393.52664005128
2210,119774.98879622442
2211,109288.03141986758
2212,117818.30081012311
2213,104193.95268703222
2214,131839.5392925681
2215,99287.39494184847
2216,148321.96190628002
2217,64292.694398761596
2218,71302.77294934895
2219,67911.12104597682
2220,65222.56786014408
2221,329341.3354786268
2222,294289.5654093001
2223,286424.2087608368
2224,209193.0500182687
2225,120919.00081141488
2226,189303.8712444974
2227,196325.83671222918
2228,263697.2221750036
2229,250690.314248047
2230,151199.61308740178
2231,210479.32698773764
2232,181832.14645065094
2233,180621.9030736426
2234,239594.67907228315
2235,229225.7413309618
2236,257684.49326265306
2237,323622.6640166961
2238,193922.5178855713
2239,112372.34762838332
2240,157690.21011883923
2241,153498.06532033096
2242,125395.93341349435
2243,129890.74634301486
2244,103112.52255917755
2245,99202.30952356638
2246,139665.50023636484
2247,110620.12599552867
2248,121555.21048934967
2249,120302.72380551074
2250,129901.42189310005
2251,128255.69795743647
2252,177545.29985375618
2253,150660.96720921792
2254,176639.61436456183
2255,184295.8851621258
2256,176856.97517739589
2257,210078.74708524678
2258,157891.2413837305
2259,177311.17166054505
2260,152425.4020128588
2261,189917.13060897263
2262,210522.28974494184
2263,386375.0617478345
2264,489125.8709899944
2265,171355.89365240213
2266,304708.83587696834
2267,389549.1879974783
2268,427854.57574128883
2269,148248.7602879822
2270,196480.20757001213
2271,213616.4587117629
2272,194867.04153133527
2273,163687.44713174002
2274,182320.98342950296
2275,161208.30943052412
2276,194710.04703768797
2277,183093.5807128634
2278,146200.48151165326
2279,127895.76161672044
2280,116399.16708384553
2281,170588.72930833028
2282,188545.27265951707
2283,104468.24375708104
2284,113294.4126685514
2285,139232.76446521297
2286,122949.16133551084
2287,368125.6274342529
2288,273220.8181609734
2289,381056.3425510254
2290,475507.80046651757
2291,332089.46341874806
2292,453985.7367872118
2293,486860.13739652146
2294,421438.6417966668
2295,475277.21923808823
2296,290730.4348010982
2297,347023.59363534086
2298,344538.8707200472
2299,367668.18807698926
2300,334529.37354704586
2301,303569.28635580774
2302,245323.197583789
2303,237041.3289636446
2304,241818.2893667227
2305,192680.0558018667
2306,190742.37093828953
2307,197915.2941352676
2308,227512.29231245443
2309,285529.34921185486
2310,206528.82167942714
2311,198091.83528739214
2312,176269.31041303006
2313,172871.44540283686
2314,173599.71614607342
2315,177215.7777189444
2316,190781.9530965082
2317,188048.86783587167
2318,179928.94823615233
2319,183200.69144583435
2320,183969.65731440944
2321,233697.20283730267
2322,176653.86863810426
2323,191065.7228508723
2324,174459.76327709408
2325,216157.82016905292
2326,171694.6656235374
2327,205655.50816452486
2328,226035.31155808605
2329,190574.2610609366
2330,181546.98942399857
2331,351040.29509732354
2332,407184.8221682387
2333,317743.19376023306
2334,256236.8096264573
2335,276618.4850797025
2336,320098.2970625836
2337,199139.0268118124
2338,267082.15521617763
2339,217864.35319366973
2340,397151.22708685417
2341,216939.87315844026
2342,230870.2848280208
2343,224973.64918395545
2344,216503.90196328386
2345,231470.05727555574
2346,211512.20886325947
2347,200267.60556842334
2348,241947.9701739538
2349,182783.03673709673
2350,311734.3220527651
2351,265871.2909652747
2352,252204.00637156813
2353,243474.47070333216
2354,139929.46570756956
2355,145029.74670837662
2356,154423.55020088493
2357,190242.09062055487
2358,200702.30262267115
2359,133685.73208585283
2360,114483.4370630681
2361,146619.34346568526
2362,270652.11338011647
2363,140570.5979813076
2364,156146.6172152253
2365,215512.74130094962
2366,187708.59951915033
2367,220974.74526026993
2368,218289.07031710367
2369,219996.1913689616
2370,165544.5165297443
2371,167049.80314666592
2372,197343.6227086233
2373,282268.08152840845
2374,318901.1392407235
2375,253332.8231952332
2376,278119.38564300677
2377,350436.4712946055
2378,141829.04691741118
2379,197997.5810448451
2380,146948.85110309222
2381,167371.25778608522
2382,201526.03437001904
2383,209078.12276155507
2384,247229.8762492334
2385,160967.741250353
2386,133328.5217456126
2387,134322.3221529759
2388,100137.98028460708
2389,117050.91653300326
2390,146137.2370989221
2391,145118.56016193677
2392,114564.09015790562
2393,166125.034534182
2394,148651.92007958976
2395,212060.4019402753
2396,142071.94823445712
2397,222226.4921441458
2398,134502.1686005598
2399,60896.221406677854
2400,60277.15692466065
2401,117051.78094621142
2402,137040.46946530318
2403,142944.92972584005
2404,153200.89825465044
2405,161795.88485632007
2406,140168.58630318646
2407,124241.80467450246
2408,145593.7886171695
2409,122870.92277377084
2410,165410.66955487145
2411,115611.75639057459
2412,158935.9438594759
2413,129948.31638241479
2414,152296.52911270002
2415,134261.86086131306
2416,127071.43418042618
2417,131291.06790649446
2418,127957.42964199309
2419,127044.99820143025
2420,121486.16127383118
2421,146003.60507684306
2422,109769.0033012942
2423,121057.0510925911
2424,150189.60641695972
2425,202964.67934529076
2426,131161.54453001055
2427,131358.33461383882
2428,177925.9159419633
2429,111943.1166815493
2430,131766.14049587754
2431,107900.45426471831
2432,146077.40084078728
2433,144958.1449573642
2434,138791.75350087325
2435,152646.89304942646
2436,104694.5612870505
2437,105948.3028910335
2438,123273.65852540279
2439,104410.04901266427
2440,121381.84987937548
2441,90353.60083179155
2442,95903.18261223185
2443,120498.9291573094
2444,126895.54359985914
2445,87385.15482711297
2446,132257.35441687203
2447,181228.79607325816
2448,127768.48270018146
2449,110783.40717535911
2450,146864.8965217194
2451,124557.90343766265
2452,190471.7434281131
2453,92386.86859911791
2454,122308.1984931219
2455,119428.572239301
2456,135923.03662348675
2457,135591.51212962472
2458,128614.84654123275
2459,112918.9987145047
2460,138978.65369787833
2461,120815.93431428647
2462,139412.6407188179
2463,124219.36258913008
2464,173856.47729978382
2465,142695.82537532374
2466,118777.87426188073
2467,128208.76109646022
2468,83681.12703502584
2469,83213.78549125628
2470,190080.32423802474
2471,207560.95739061575
2472,162272.1773026033
2473,115146.17752034147
2474,93893.96422181412
2475,212792.66941067955
2476,116662.00655497152
2477,129042.37216397563
2478,152479.92588927754
2479,105999.3480601458
2480,153048.2357819989
2481,122511.46103000062
2482,128186.17786921927
2483,109879.583078538
2484,122233.4548470446
2485,124145.45473336132
2486,156057.11039865823
2487,170963.94592632185
2488,157759.7209215457
2489,152653.39108170578
2490,145063.4103566127
2491,90743.08839308901
2492,190922.38187992634
2493,152712.26031226118
2494,147312.42184564716
2495,88266.3892041357
2496,231267.21821637437
2497,153619.21489801604
2498,109346.6974325804
2499,85097.14987717321
2500,125373.54214990517
2501,138231.771825134
2502,149131.7552926642
2503,95577.10484119978
2504,177277.94736805308
2505,225965.56193194794
2506,251395.53743873432
2507,283102.06511712883
2508,251115.31140148072
2509,216511.89068959706
2510,217241.44892326387
2511,176573.57173179687
2512,212435.95607141135
2513,223686.00052293754
2514,252186.0523133653
2515,150887.59223743793
2516,173738.40004224554
2517,146579.8449883291
2518,153424.12692371657
2519,236728.32172305364
2520,216700.79186771606
2521,188539.6790990483
2522,224937.9570429334
2523,119651.49852936258
2524,138399.41536548597
2525,148784.64581354999
2526,138594.03684155265
2527,114260.3086854343
2528,127863.19447512967
2529,135033.2012926367
2530,117325.73734962156
2531,262444.0388059073
2532,225899.24013640307
2533,195972.45767927013
2534,233188.77733696759
2535,298993.9684504079
2536,230582.72087692487
2537,243105.20149477696
2538,181528.36051967368
2539,186901.73535638474
2540,180343.54634980857
2541,179956.36159964232
2542,166054.8840955193
2543,125663.63481859861
2544,121745.62396433053
2545,135504.731624782
2546,124126.3702517662
2547,135802.78008589416
2548,153808.40249831762
2549,159468.0557912663
2550,734346.8861687722
2551,139458.27395801744
2552,131258.5628623824
2553,74311.5834469563
2554,97503.67569761223
2555,115113.11474784322
2556,100936.68590346666
2557,106697.46671027015
2558,141813.1663057019
2559,139821.24358037944
2560,149831.17228216075
2561,139960.0997628675
2562,138591.95891272076
2563,147613.2844783847
2564,204034.88792400568
2565,138127.27874903881
2566,163144.1876317778
2567,141790.98092028196
2568,205890.40254391392
2569,218866.17371851325
2570,116177.06903600042
2571,194472.71249226984
2572,148905.43877642154
2573,226942.6879791679
2574,291791.88582766225
2575,129250.4241049161
2576,122647.95279938725
2577,145796.7623915407
2578,80874.52875923597
2579,64143.28146683793
2580,103162.79845384567
2581,104905.86015283926
2582,104424.71180741335
2583,288199.0614219231
2584,177819.901581485
2585,188902.45348935967
2586,226162.63206200674
2587,199662.73171392182
2588,138195.43587407217
2589,147176.78307846765
2590,205219.8580178833
2591,215532.80627743076
2592,213895.4139134268
2593,256239.86414979654
2594,177196.44234142234
2595,204061.50601751724
2596,294544.38953532383
2597,188818.37321414988
2598,289326.71989806957
2599,334388.3041274229
2600,147066.32506416825
2601,145448.38224366188
2602,84220.76855876745
2603,92644.79323733976
2604,88344.03603087003
2605,79190.61098164016
2606,146664.67343241163
2607,199298.47461235174
2608,193360.12686220818
2609,166144.26640359923
2610,107236.0713483024
2611,121310.84932793093
2612,157901.99064763004
2613,128128.09016899955
2614,124651.66143118481
2615,155831.93632751767
2616,141874.97545153185
2617,182955.9144570888
2618,203675.10719985064
2619,197649.22437348956
2620,187558.80899614477
2621,174777.228851178
2622,182685.47513122484
2623,241612.27245428017
2624,313545.04611574305
2625,297002.20878827234
2626,172166.0942212458
2627,161653.54447494238
2628,485072.6552947566
2629,516784.1976076335
2630,369209.2521992179
2631,488468.96403199714
2632,426743.3963911044
2633,309602.43265576824
2634,437956.810057849
2635,159905.91542251443
2636,175691.0548182074
2637,183826.10814048734
2638,257964.59236285943
2639,185957.09021854197
2640,152842.96207681345
2641,105122.6173647307
2642,193669.76424348267
2643,101333.20580366187
2644,118949.1435526677
2645,106281.81390966484
2646,94588.3485704968
2647,101975.00517459626
2648,141308.12434776587
2649,148941.05950873927
2650,131993.45682647044
2651,139607.4979598798
2652,409016.41689492547
2653,248127.39407799407
2654,249856.11222723575
2655,412987.9864210829
2656,311229.14884372277
2657,358243.4627978789
2658,308215.7794421689
2659,301171.50454237784
2660,360200.87133186
2661,355182.16976758454
2662,375449.75068613084
2663,279679.65496571525
2664,275208.2846264266
2665,322179.62803793885
2666,284285.8073278245
2667,168156.3066949597
2668,176106.121882314
2669,185075.8643337535
2670,271316.93317678577
2671,184404.3526030229
2672,192199.34196373782
2673,200913.3158510123
2674,193945.42840997965
2675,171689.61677194102
2676,190812.44103342484
2677,198233.30256825124
2678,246464.82988282555
2679,273478.52782533976
2680,282745.4125456672
2681,405900.15572141635
2682,318188.24951698864
2683,531835.7897551069
2684,319177.9035191175
2685,322561.27349859854
2686,252416.22291783534
2687,315721.84775424853
2688,212381.75122814337
2689,205797.22776941094
2690,447728.1721385146
2691,191393.36360933995
2692,139001.04301522093
2693,199470.9336454536
2694,137913.8171109246
2695,193943.20675438747
2696,183297.1179997164
2697,189530.47087735456
2698,195546.67676172534
2699,177268.68380507134
2700,158063.54247419862
2701,151034.70758883393
2702,112915.6240501878
2703,123612.13413279358
2704,139325.06322358226
2705,118497.59447248552
2706,111544.41121766248
2707,124908.01418573665
2708,133828.41373706772
2709,104161.46069904539
2710,126685.37717309096
2711,272044.4495767186
2712,392594.0695141377
2713,169232.2354433564
2714,149376.88204835771
2715,172041.96505531712
2716,142161.20869861002
2717,189396.66295017293
2718,219151.3284239108
2719,156201.98255104484
2720,169541.60398858934
2721,133552.37038161597
2722,159178.97513864224
2723,139760.06245463865
2724,126608.27661232957
2725,129396.36385614687
2726,151039.02975850704
2727,174086.95748826876
2728,179332.99297986215
2729,147953.7774452741
2730,147761.22818971306
2731,123823.56161157758
2732,134265.72991700226
2733,157274.81796088582
